"","GeneID","Length"
"14863","Bger_17307",52173
"14864","Bger_17308",16887
"14865","Bger_17310",669
"14866","Bger_17309",16915
"14867","Bger_17311",12191
"14868","Bger_17312",738
"14869","Bger_17314",201
"14870","Bger_17315",19462
"14871","Bger_17313",489
"14872","Bger_17316",1498
"14873","Bger_17318",309
"14874","Bger_17317",4384
"14875","Bger_28280",668
"14876","Bger_06711",76994
"14877","Bger_06713",6720
"14878","Bger_06715",7962
"14879","Bger_06712",258159
"14880","Bger_06720",5155
"14881","Bger_06714",1401
"14882","Bger_06728",6745
"14883","Bger_06724",79872
"14884","Bger_06725",318
"14885","Bger_06717",246
"14886","Bger_06718",2340
"14887","Bger_06727",43933
"14888","Bger_06716",1596
"14889","Bger_06721",12242
"14890","Bger_06719",23686
"14891","Bger_06722",64032
"14892","Bger_06723",58803
"14893","Bger_06726",24091
"14894","Bger_06729",584
"14895","Bger_06730",346
"14896","Bger_06732",168
"14897","Bger_06735",195
"14898","Bger_06736",1931
"14899","Bger_06737",9061
"14900","Bger_06734",42304
"14901","Bger_06738",59320
"14902","Bger_06731",12057
"14903","Bger_06733",35693
"14904","Bger_06739",13861
"14905","Bger_26473",213
"14906","Bger_26472",27672
"14907","Bger_26471",62640
"14908","Bger_28148",4130
"14909","Bger_26989",192
"14910","Bger_26991",2515
"14911","Bger_26990",2561
"14912","Bger_26992",1777
"14913","Bger_27093",621
"14914","Bger_27091",3149
"14915","Bger_27092",12188
"14916","Bger_27673",88270
"14917","Bger_27674",11444
"14918","Bger_28193",5416
"14919","Bger_28048",9494
"14920","Bger_21063",33273
"14921","Bger_21062",48508
"14922","Bger_21065",159057
"14923","Bger_21066",7555
"14924","Bger_21064",489
"14925","Bger_21067",19887
"14926","Bger_20994",330
"14927","Bger_20991",4049
"14928","Bger_20990",3854
"14929","Bger_20997",17080
"14930","Bger_20992",1310
"14931","Bger_20989",1768
"14932","Bger_20995",19325
"14933","Bger_20993",20475
"14934","Bger_20996",31255
"14935","Bger_28017",4496
"14936","Bger_28345",4290
"14937","Bger_21150",46983
"14938","Bger_21151",7073
"14939","Bger_21152",39712
"14940","Bger_21153",9891
"14941","Bger_21155",8705
"14942","Bger_21154",201
"14943","Bger_27523",126397
"14944","Bger_27524",496
"14945","Bger_26021",126600
"14946","Bger_26022",25876
"14947","Bger_26023",16589
"14948","Bger_13465",303
"14949","Bger_13466",743
"14950","Bger_13467",282
"14951","Bger_13468",252
"14952","Bger_13469",273
"14953","Bger_13471",474
"14954","Bger_13470",341
"14955","Bger_13472",34272
"14956","Bger_13484",240
"14957","Bger_13473",29462
"14958","Bger_13479",372
"14959","Bger_13474",741
"14960","Bger_13483",6757
"14961","Bger_13482",31598
"14962","Bger_13478",35656
"14963","Bger_13477",4714
"14964","Bger_13476",726
"14965","Bger_13480",1345
"14966","Bger_13475",3269
"14967","Bger_13481",4438
"14968","Bger_13487",739
"14969","Bger_13486",47040
"14970","Bger_13485",13137
"14971","Bger_13488",6224
"14972","Bger_13490",339
"14973","Bger_13489",66175
"14974","Bger_13491",5606
"14975","Bger_13492",29707
"14976","Bger_26806",2434
"14977","Bger_26808",309
"14978","Bger_26807",1668
"14979","Bger_26809",7590
"14980","Bger_09854",7610
"14981","Bger_09849",13846
"14982","Bger_09853",644
"14983","Bger_09856",303
"14984","Bger_09855",50617
"14985","Bger_09851",43992
"14986","Bger_09848",13095
"14987","Bger_09850",4408
"14988","Bger_09852",29365
"14989","Bger_09857",180
"14990","Bger_09860",3333
"14991","Bger_09858",28187
"14992","Bger_09859",20273
"14993","Bger_09861",20331
"14994","Bger_09865",15049
"14995","Bger_09862",3008
"14996","Bger_09866",386
"14997","Bger_09863",23860
"14998","Bger_09867",22206
"14999","Bger_09864",31820
"15000","Bger_27206",7127
"15001","Bger_27207",10386
"15002","Bger_24432",299076
"15003","Bger_24433",14146
"15004","Bger_24430",10877
"15005","Bger_24431",12835
"15006","Bger_03978",105008
"15007","Bger_03998",875
"15008","Bger_03997",13321
"15009","Bger_03994",6784
"15010","Bger_03986",18473
"15011","Bger_03983",3669
"15012","Bger_03985",600
"15013","Bger_03996",180
"15014","Bger_03981",4285
"15015","Bger_03989",22263
"15016","Bger_03979",28148
"15017","Bger_03992",891
"15018","Bger_03991",1022
"15019","Bger_03980",2708
"15020","Bger_04002",1050
"15021","Bger_04003",69373
"15022","Bger_03987",8371
"15023","Bger_03990",19838
"15024","Bger_03984",3409
"15025","Bger_03999",553
"15026","Bger_04005",1062
"15027","Bger_04000",15577
"15028","Bger_03995",35797
"15029","Bger_04001",16963
"15030","Bger_03993",19906
"15031","Bger_03982",393
"15032","Bger_04004",10841
"15033","Bger_03988",1828
"15034","Bger_04014",530
"15035","Bger_04012",14069
"15036","Bger_04010",558
"15037","Bger_04009",53053
"15038","Bger_04011",23857
"15039","Bger_04013",5844
"15040","Bger_04008",461
"15041","Bger_04006",5230
"15042","Bger_04007",36882
"15043","Bger_04015",4741
"15044","Bger_04016",16287
"15045","Bger_19842",11388
"15046","Bger_19837",50328
"15047","Bger_19838",87789
"15048","Bger_19840",31879
"15049","Bger_19839",8317
"15050","Bger_19841",369
"15051","Bger_23378",20715
"15052","Bger_23386",276
"15053","Bger_23380",3065
"15054","Bger_23382",906
"15055","Bger_23384",2070
"15056","Bger_23383",51791
"15057","Bger_23379",324
"15058","Bger_23381",349
"15059","Bger_23385",15564
"15060","Bger_23247",6762
"15061","Bger_23252",3457
"15062","Bger_23249",38402
"15063","Bger_23248",8579
"15064","Bger_23251",19916
"15065","Bger_23250",481
"15066","Bger_22110",19864
"15067","Bger_22109",19548
"15068","Bger_22107",4471
"15069","Bger_22108",1383
"15070","Bger_22111",4426
"15071","Bger_05495",7540
"15072","Bger_05496",9157
"15073","Bger_05506",12836
"15074","Bger_05500",46203
"15075","Bger_05502",9344
"15076","Bger_05505",63878
"15077","Bger_05504",20294
"15078","Bger_05499",2626
"15079","Bger_05498",291
"15080","Bger_05510",35303
"15081","Bger_05508",4316
"15082","Bger_05521",9624
"15083","Bger_05520",8001
"15084","Bger_05511",28913
"15085","Bger_05512",180
"15086","Bger_05516",437
"15087","Bger_05513",95538
"15088","Bger_05522",210
"15089","Bger_05514",739
"15090","Bger_05528",186
"15091","Bger_05524",10860
"15092","Bger_05527",3947
"15093","Bger_05503",7641
"15094","Bger_05509",4295
"15095","Bger_05525",2731
"15096","Bger_05519",10308
"15097","Bger_05515",1427
"15098","Bger_05501",378
"15099","Bger_05518",1980
"15100","Bger_05507",234
"15101","Bger_05497",243
"15102","Bger_05517",4134
"15103","Bger_05494",10535
"15104","Bger_05523",8278
"15105","Bger_05526",70946
"15106","Bger_26102",37933
"15107","Bger_26101",531
"15108","Bger_26103",7484
"15109","Bger_26104",3761
"15110","Bger_27678",705
"15111","Bger_27680",339
"15112","Bger_27679",216
"15113","Bger_15865",9111
"15114","Bger_15863",204
"15115","Bger_15864",2096
"15116","Bger_15873",2077
"15117","Bger_15869",49436
"15118","Bger_15868",24887
"15119","Bger_15866",288
"15120","Bger_15867",180
"15121","Bger_15875",17343
"15122","Bger_15872",26607
"15123","Bger_15874",14566
"15124","Bger_15870",2945
"15125","Bger_15871",3792
"15126","Bger_28361",5491
"15127","Bger_11842",22587
"15128","Bger_11843",28509
"15129","Bger_11845",535
"15130","Bger_11844",445
"15131","Bger_11846",528
"15132","Bger_11849",12027
"15133","Bger_11847",299
"15134","Bger_11850",39616
"15135","Bger_11848",6318
"15136","Bger_11851",162
"15137","Bger_11852",58304
"15138","Bger_11857",32023
"15139","Bger_11853",16627
"15140","Bger_11855",29681
"15141","Bger_11858",6001
"15142","Bger_11856",20705
"15143","Bger_11854",55135
"15144","Bger_26982",20137
"15145","Bger_26983",29496
"15146","Bger_26650",129931
"15147","Bger_26651",333
"15148","Bger_26529",12949
"15149","Bger_26528",42114
"15150","Bger_25615",99944
"15151","Bger_25614",384
"15152","Bger_25613",9744
"15153","Bger_25616",389
"15154","Bger_25617",58506
"15155","Bger_25998",255
"15156","Bger_25994",879
"15157","Bger_25996",292
"15158","Bger_25993",1002
"15159","Bger_25997",25417
"15160","Bger_25995",393
"15161","Bger_25999",5049
"15162","Bger_28068",844
"15163","Bger_28067",237
"15164","Bger_20301",462
"15165","Bger_20303",8726
"15166","Bger_20304",13781
"15167","Bger_20302",9206
"15168","Bger_20309",8610
"15169","Bger_20307",9926
"15170","Bger_20305",7119
"15171","Bger_20306",20505
"15172","Bger_20308",5136
"15173","Bger_14040",216
"15174","Bger_14039",32705
"15175","Bger_14046",798
"15176","Bger_14045",955
"15177","Bger_14042",249
"15178","Bger_14043",626
"15179","Bger_14044",17728
"15180","Bger_14041",4964
"15181","Bger_14048",486
"15182","Bger_14047",18802
"15183","Bger_14054",264
"15184","Bger_14050",34999
"15185","Bger_14052",17324
"15186","Bger_14051",100361
"15187","Bger_14049",41602
"15188","Bger_14053",871
"15189","Bger_28286",2575
"15190","Bger_04199",3802
"15191","Bger_04195",11889
"15192","Bger_04196",37719
"15193","Bger_04198",30240
"15194","Bger_04197",12912
"15195","Bger_04194",630
"15196","Bger_04206",8013
"15197","Bger_04202",20806
"15198","Bger_04200",1621
"15199","Bger_04208",44449
"15200","Bger_04211",411
"15201","Bger_04201",333
"15202","Bger_04210",210
"15203","Bger_04213",32011
"15204","Bger_04218",9379
"15205","Bger_04220",25247
"15206","Bger_04224",3829
"15207","Bger_04219",828
"15208","Bger_04205",24091
"15209","Bger_04207",32732
"15210","Bger_04212",16653
"15211","Bger_04214",17070
"15212","Bger_04204",6216
"15213","Bger_04209",1298
"15214","Bger_04215",17133
"15215","Bger_04221",28720
"15216","Bger_04203",58868
"15217","Bger_04223",2639
"15218","Bger_04222",567
"15219","Bger_04225",4384
"15220","Bger_04216",8219
"15221","Bger_04217",9548
"15222","Bger_04227",297
"15223","Bger_04226",4783
"15224","Bger_04228",29392
"15225","Bger_04229",31925
"15226","Bger_15723",5561
"15227","Bger_15719",17670
"15228","Bger_15724",10072
"15229","Bger_15718",20572
"15230","Bger_15722",446
"15231","Bger_15717",8587
"15232","Bger_15720",22764
"15233","Bger_15725",77186
"15234","Bger_15721",23271
"15235","Bger_15726",408
"15236","Bger_15729",62620
"15237","Bger_15727",23439
"15238","Bger_15728",1962
"15239","Bger_28246",853
"15240","Bger_26081",55347
"15241","Bger_28400",237
"15242","Bger_20874",6088
"15243","Bger_20875",1093
"15244","Bger_20876",19957
"15245","Bger_20873",665
"15246","Bger_20877",13714
"15247","Bger_20879",2937
"15248","Bger_20884",210
"15249","Bger_20878",9949
"15250","Bger_20880",39545
"15251","Bger_20882",367
"15252","Bger_20883",987
"15253","Bger_20881",1091
"15254","Bger_27243",588
"15255","Bger_27244",303
"15256","Bger_27246",201
"15257","Bger_27245",88301
"15258","Bger_09118",9638
"15259","Bger_09120",13869
"15260","Bger_09119",67910
"15261","Bger_09129",14192
"15262","Bger_09135",10878
"15263","Bger_09140",9379
"15264","Bger_09139",8532
"15265","Bger_09137",42300
"15266","Bger_09134",6439
"15267","Bger_09138",989
"15268","Bger_09142",47867
"15269","Bger_09126",14656
"15270","Bger_09133",8657
"15271","Bger_09128",29355
"15272","Bger_09136",9738
"15273","Bger_09122",10988
"15274","Bger_09124",2248
"15275","Bger_09121",4062
"15276","Bger_09130",479
"15277","Bger_09132",5966
"15278","Bger_09127",8935
"15279","Bger_09131",3778
"15280","Bger_09123",4349
"15281","Bger_09125",156
"15282","Bger_09141",78361
"15283","Bger_27823",17805
"15284","Bger_28156",213
"15285","Bger_28157",450
"15286","Bger_18685",966
"15287","Bger_18683",20521
"15288","Bger_18684",457
"15289","Bger_18687",66373
"15290","Bger_18682",547
"15291","Bger_18686",18362
"15292","Bger_18688",62046
"15293","Bger_18690",3501
"15294","Bger_18689",267
"15295","Bger_18691",40563
"15296","Bger_25441",4596
"15297","Bger_25442",12407
"15298","Bger_25440",20600
"15299","Bger_25444",20401
"15300","Bger_25443",498
"15301","Bger_26552",30160
"15302","Bger_26553",51328
"15303","Bger_28158",10647
"15304","Bger_28153",428
"15305","Bger_28207",24735
"15306","Bger_24076",10256
"15307","Bger_24077",558
"15308","Bger_24078",8836
"15309","Bger_24079",2890
"15310","Bger_24080",2711
"15311","Bger_24082",1088
"15312","Bger_24081",43488
"15313","Bger_27888",340
"15314","Bger_27889",324
"15315","Bger_16893",42838
"15316","Bger_16894",11990
"15317","Bger_16895",462
"15318","Bger_16896",327
"15319","Bger_16897",342
"15320","Bger_16898",120514
"15321","Bger_16900",163728
"15322","Bger_16901",2455
"15323","Bger_16902",344
"15324","Bger_16899",690
"15325","Bger_16903",3746
"15326","Bger_16904",2951
"15327","Bger_27812",1378
"15328","Bger_27813",14001
"15329","Bger_15256",16624
"15330","Bger_15275",631
"15331","Bger_15257",18688
"15332","Bger_15259",7473
"15333","Bger_15254",396
"15334","Bger_15255",343
"15335","Bger_15262",3798
"15336","Bger_15265",50800
"15337","Bger_15268",3956
"15338","Bger_15266",10629
"15339","Bger_15270",4533
"15340","Bger_15271",2783
"15341","Bger_15269",10812
"15342","Bger_15273",6134
"15343","Bger_15272",1739
"15344","Bger_15261",10494
"15345","Bger_15264",1782
"15346","Bger_15267",267
"15347","Bger_15260",420
"15348","Bger_15263",1749
"15349","Bger_15258",19228
"15350","Bger_15274",7049
"15351","Bger_21094",294
"15352","Bger_21093",7455
"15353","Bger_21097",29048
"15354","Bger_21096",300
"15355","Bger_21099",165
"15356","Bger_21098",2136
"15357","Bger_21095",422
"15358","Bger_21102",44359
"15359","Bger_21104",14143
"15360","Bger_21101",363
"15361","Bger_21100",192
"15362","Bger_21103",38105
"15363","Bger_28424",330
"15364","Bger_26171",76557
"15365","Bger_26174",493
"15366","Bger_26173",189
"15367","Bger_26172",60482
"15368","Bger_16668",276
"15369","Bger_16663",281
"15370","Bger_16661",621
"15371","Bger_16665",376
"15372","Bger_16660",231
"15373","Bger_16667",2228
"15374","Bger_16664",20242
"15375","Bger_16662",36677
"15376","Bger_16666",48035
"15377","Bger_16659",38838
"15378","Bger_16658",15842
"15379","Bger_16675",243
"15380","Bger_16672",462
"15381","Bger_16674",189
"15382","Bger_16670",255
"15383","Bger_16671",621
"15384","Bger_16673",195
"15385","Bger_16676",246
"15386","Bger_16669",375
"15387","Bger_16678",356
"15388","Bger_16677",1175
"15389","Bger_16680",822
"15390","Bger_16679",616
"15391","Bger_27335",38497
"15392","Bger_27336",346
"15393","Bger_08747",15428
"15394","Bger_08749",14176
"15395","Bger_08753",234
"15396","Bger_08754",42646
"15397","Bger_08752",525
"15398","Bger_08757",25686
"15399","Bger_08748",10262
"15400","Bger_08761",2836
"15401","Bger_08751",246
"15402","Bger_08750",156
"15403","Bger_08758",768
"15404","Bger_08755",19664
"15405","Bger_08763",216
"15406","Bger_08756",16139
"15407","Bger_08760",546
"15408","Bger_08759",225
"15409","Bger_08762",58847
"15410","Bger_08764",390806
"15411","Bger_08765",30757
"15412","Bger_08773",28118
"15413","Bger_08769",12898
"15414","Bger_08767",9558
"15415","Bger_08778",192
"15416","Bger_08775",5869
"15417","Bger_08776",90063
"15418","Bger_08768",329
"15419","Bger_08766",491
"15420","Bger_08771",240
"15421","Bger_08774",176146
"15422","Bger_08777",722
"15423","Bger_08770",1616
"15424","Bger_08772",1710
"15425","Bger_19914",132852
"15426","Bger_19913",3118
"15427","Bger_19917",318
"15428","Bger_19916",42181
"15429","Bger_19915",44621
"15430","Bger_19920",415
"15431","Bger_19918",4091
"15432","Bger_19922",20106
"15433","Bger_19919",464
"15434","Bger_19925",25876
"15435","Bger_19923",9890
"15436","Bger_19921",82056
"15437","Bger_19924",222
"15438","Bger_28436",219
"15439","Bger_28397",1347
"15440","Bger_26045",40474
"15441","Bger_26044",22634
"15442","Bger_27357",366
"15443","Bger_27358",3843
"15444","Bger_27592",30174
"15445","Bger_28199",507
"15446","Bger_28386",595
"15447","Bger_25202",59294
"15448","Bger_25203",425
"15449","Bger_25204",54589
"15450","Bger_25206",198
"15451","Bger_25205",27573
"15452","Bger_15879",25304
"15453","Bger_15876",630
"15454","Bger_15878",28600
"15455","Bger_15877",8506
"15456","Bger_15880",4062
"15457","Bger_15885",9946
"15458","Bger_15884",33640
"15459","Bger_15882",33117
"15460","Bger_15886",16153
"15461","Bger_15883",11555
"15462","Bger_15881",16344
"15463","Bger_28184",1719
"15464","Bger_28185",285
"15465","Bger_27567",27597
"15466","Bger_04110",4727
"15467","Bger_04112",470
"15468","Bger_04115",30819
"15469","Bger_04113",65246
"15470","Bger_04111",23507
"15471","Bger_04116",17753
"15472","Bger_04114",195
"15473","Bger_04117",264
"15474","Bger_04118",626
"15475","Bger_04120",605
"15476","Bger_04119",118773
"15477","Bger_04122",5185
"15478","Bger_04123",6432
"15479","Bger_04121",463
"15480","Bger_04124",192
"15481","Bger_04125",8068
"15482","Bger_04126",428
"15483","Bger_04128",536
"15484","Bger_04127",432
"15485","Bger_04129",270
"15486","Bger_04130",798
"15487","Bger_04131",35342
"15488","Bger_04134",189
"15489","Bger_04135",428
"15490","Bger_04133",4495
"15491","Bger_04132",2464
"15492","Bger_04136",186
"15493","Bger_04137",261
"15494","Bger_04138",2517
"15495","Bger_04141",2878
"15496","Bger_04148",12174
"15497","Bger_04147",267
"15498","Bger_04149",204
"15499","Bger_04142",11302
"15500","Bger_04139",10643
"15501","Bger_04145",60932
"15502","Bger_04140",58768
"15503","Bger_04144",18469
"15504","Bger_04143",373
"15505","Bger_04146",80756
"15506","Bger_04150",18884
"15507","Bger_04152",7653
"15508","Bger_04153",43888
"15509","Bger_04154",10162
"15510","Bger_04157",7173
"15511","Bger_04156",10615
"15512","Bger_04158",1787
"15513","Bger_04155",7281
"15514","Bger_04151",1479
"15515","Bger_26057",87742
"15516","Bger_26060",10895
"15517","Bger_26058",444
"15518","Bger_26059",47640
"15519","Bger_26009",4282
"15520","Bger_26008",29537
"15521","Bger_26007",270
"15522","Bger_22426",231
"15523","Bger_22428",12149
"15524","Bger_22427",6552
"15525","Bger_22430",273
"15526","Bger_22431",3328
"15527","Bger_22429",28308
"15528","Bger_22432",136274
"15529","Bger_27282",342
"15530","Bger_27281",3827
"15531","Bger_05066",20706
"15532","Bger_05067",89426
"15533","Bger_05069",21183
"15534","Bger_05071",15708
"15535","Bger_05074",1892
"15536","Bger_05075",1620
"15537","Bger_05070",8119
"15538","Bger_05073",410
"15539","Bger_05072",39761
"15540","Bger_05079",29654
"15541","Bger_05078",21682
"15542","Bger_05077",24939
"15543","Bger_05068",36126
"15544","Bger_05076",25715
"15545","Bger_05080",7219
"15546","Bger_05084",43752
"15547","Bger_05083",40444
"15548","Bger_05082",45649
"15549","Bger_05092",3597
"15550","Bger_05088",22156
"15551","Bger_05090",10684
"15552","Bger_05086",22141
"15553","Bger_05085",61830
"15554","Bger_05091",6593
"15555","Bger_05089",3933
"15556","Bger_05095",23905
"15557","Bger_05081",53897
"15558","Bger_05098",35353
"15559","Bger_05087",2678
"15560","Bger_05094",32065
"15561","Bger_05096",26732
"15562","Bger_05097",939
"15563","Bger_05093",9531
